Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR012337:Ribonuclease H-like domain	18	3.536345776031434	5.447388133635404E-9	P04323, Q6EKJ0, O96006, A4IFA3, Q86UP8, Q7TT28, O75132, Q9HCI6, P0CT39, Q99315, P10394, Q7LHG5, Q8UVX0, Q6R2W3, P20825	492	81	13190	5.95754290876242	4.962558255550142E-6	3.1606077790815864E-6	3.1363220991105973E-6
UP_SEQ_FEATURE	DOMAIN:Reverse transcriptase	13	2.5540275049115913	6.691179292026278E-9	P0CT39, Q99315, P04323, Q95SX7, P21328, P10394, P08548, Q7LHG5, P20825, P14381	491	38	13206	9.201307750026798	1.2418751666909422E-5	1.2418828766000772E-5	1.2398755228124693E-5
INTERPRO	IPR000477:Reverse transcriptase	13	2.5540275049115913	6.938765705996896E-9	P0CT39, Q99315, P04323, Q95SX7, P21328, P10394, P08548, Q7LHG5, P20825, P14381	492	38	13190	9.171480530594781	6.321195571312721E-6	3.1606077790815864E-6	3.1363220991105973E-6
GOTERM_MF_DIRECT	GO:0003964~RNA-directed DNA polymerase activity	12	2.357563850687623	5.1907810985826366E-8	P0CT39, Q99315, P04323, Q95SX7, P21328, P10394, P08548, Q7LHG5, P20825	469	35	11966	8.74760889430399	3.638671439964991E-5	3.638737550106428E-5	3.638737550106428E-5
UP_KW_MOLECULAR_FUNCTION	KW-0695~RNA-directed DNA polymerase	12	2.357563850687623	8.236987704936784E-8	P0CT39, Q99315, P04323, Q95SX7, P21328, P10394, P08548, Q7LHG5, P20825	350	35	8498	8.32457142857143	7.989846481981644E-6	7.98987807378868E-6	7.330919057393738E-6
GOTERM_BP_DIRECT	GO:0015074~DNA integration	12	2.357563850687623	1.026754340658204E-7	P0CT39, Q99315, P04323, P10394, Q7LHG5, Q6R2W3, P20825, P03934, Q04202	453	39	12225	8.303616912888437	2.051244868463975E-4	2.0514551726350915E-4	2.049401663953775E-4
UP_SEQ_FEATURE	DOMAIN:Integrase catalytic	10	1.9646365422396856	8.834171034692588E-7	P0CT39, Q99315, P04323, P10394, Q7LHG5, Q6R2W3, P20825	491	30	13206	8.965376782077394	0.001638279421049993	8.198110720194721E-4	8.184859463642683E-4
INTERPRO	IPR001584:Integrase, catalytic core	10	1.9646365422396856	9.076688464296252E-7	P0CT39, Q99315, P04323, P10394, Q7LHG5, Q6R2W3, P20825	492	30	13190	8.936314363143632	8.265449177630169E-4	2.756287730324629E-4	2.7351087905746037E-4
SMART	SM00589:PRY	9	1.768172888015717	1.901102675959492E-5	Q62556, Q9HCM9, Q9ESN2, Q6MFZ5, Q98989, Q02084, Q7TPM3, Q99PP9, Q62158	297	31	7505	7.336265884652982	0.004192662995386343	0.004201436913870478	0.004144403833591693
INTERPRO	IPR006574:SPRY-associated	9	1.768172888015717	2.1250300507156944E-5	Q62556, Q9HCM9, Q9ESN2, Q6MFZ5, Q98989, Q02084, Q7TPM3, Q99PP9, Q62158	492	33	13190	7.311529933481152	0.01917304298620559	0.003871804752403995	0.003842054331693976
